log,fullmove,ply,side,fen,move,rank,score_cp,gap_cp,candidate_move,reference_move,round,legal_moves,target_oracle_moves,target_reference_moves,target_candidate_moves,target_worst_diff,target_hits
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,d1e1,7,-90,25,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,g2g3,8,-94,29,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,a2a4,9,-94,29,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,h1g1,10,-98,33,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,d1a1,11,-99,34,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,d1c1,12,-100,35,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,d1b1,13,-107,42,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,f3g1,14,-114,49,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,f1e1,15,-115,50,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,d2e1,16,-116,51,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,f1e2,17,-118,53,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,f3e1,18,-120,55,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,d2c1,19,-127,62,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,a2a3,20,-144,79,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,c3c4,21,-152,87,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,d4d5,22,-155,90,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,e3e4,23,-270,205,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,g2g4,24,-345,280,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,f3g5,25,-523,458,f3e5,d2d3,5,26,,,,,
sprt_game_1,15,13,White,r4rk1/p1pp2pp/1p2pq2/n4p2/3P4/2P1PN2/P1PQ1PPP/3R1K1R w - - 2 15,f3h4,26,-553,488,f3e5,d2d3,5,26,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,h4h5,1,-52,0,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,d2d3,2,-69,17,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,d4d5,3,-69,17,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,d2c1,4,-76,24,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,f1g1,5,-90,38,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,d1b1,6,-90,38,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,d1a1,7,-93,41,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,g2g3,8,-94,42,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,d1c1,9,-98,46,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,f3e5,10,-105,53,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,d1e1,11,-107,55,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,h1g1,12,-112,60,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,d2e2,13,-115,63,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,f1e2,14,-116,64,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,f3g5,15,-117,65,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,d2e1,16,-121,69,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,h1h3,17,-132,80,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,c3c4,18,-143,91,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,h1h2,19,-160,108,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,f1e1,20,-160,108,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,a2a4,21,-168,116,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,f3h2,22,-174,122,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,f3g1,23,-186,134,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,a2a3,24,-193,141,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,f3e1,25,-196,144,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,e3e4,26,-288,236,f3e5,h4h5,5,27,,,,,
sprt_game_1,16,15,White,r4rk1/p1ppq1pp/1p2p3/n4p2/3P3P/2P1PN2/P1PQ1PP1/3R1K1R w - - 1 16,g2g4,27,-317,265,f3e5,h4h5,5,27,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,f3e5,1,-58,0,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,h5h6,2,-63,5,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,g2g3,3,-84,26,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,f3d2,4,-93,35,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,d1a1,5,-113,55,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,f1g1,6,-116,58,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,e2e1,7,-124,66,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,h1g1,8,-133,75,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,d1e1,9,-133,75,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,h1h4,10,-137,79,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,h1h3,11,-146,88,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,d1b1,12,-147,89,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,d1c1,13,-150,92,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,f3h4,14,-155,97,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,h1h2,15,-164,106,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,a2a4,16,-170,112,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,f1e1,17,-179,121,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,f3g1,18,-184,126,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,d1d3,19,-185,127,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,f3h2,20,-191,133,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,f3e1,21,-196,138,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,e2d3,22,-201,143,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,d1d2,23,-233,175,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,a2a3,24,-239,181,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,g2g4,25,-257,199,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,e3e4,26,-283,225,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,e2c4,27,-437,379,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,e2d2,28,-511,453,h5h6,f3d2,5,29,,,,,
sprt_game_1,18,19,White,r4rk1/p1p1q1pp/1p2p3/3p1p1P/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 18,f3g5,29,-529,471,h5h6,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,f3e5,1,-58,0,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,g2g3,2,-82,24,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,d1a1,3,-92,34,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,f3d2,4,-96,38,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,f1g1,5,-109,51,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,e2e1,6,-112,54,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,d1e1,7,-129,71,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,d1b1,8,-134,76,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,d1c1,9,-138,80,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,h1h3,10,-139,81,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,h1g1,11,-145,87,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,h1h4,12,-156,98,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,h1h2,13,-163,105,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,f1e1,14,-174,116,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,a2a4,15,-188,130,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,f3h2,16,-194,136,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,f3h4,17,-197,139,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,d1d3,18,-197,139,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,f3e1,19,-205,147,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,f3g1,20,-213,155,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,e2d3,21,-213,155,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,d1d2,22,-229,171,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,a2a3,23,-238,180,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,e3e4,24,-246,188,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,g2g4,25,-310,252,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,e2c4,26,-445,387,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,e2d2,27,-468,410,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,h1h5,28,-472,414,h1h4,f3d2,5,29,,,,,
sprt_game_1,19,21,White,r4rk1/p1p1q2p/1p2p1pP/3p1p2/2nP4/2P1PN2/P1P1QPP1/3R1K1R w - - 0 19,f3g5,29,-538,480,h1h4,f3d2,5,29,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,c3c4,1,-167,0,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,f1e1,2,-183,16,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,d2d1,3,-191,24,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,g2g4,4,-194,27,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,e2d3,5,-195,28,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,f2f4,6,-200,33,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,h1g1,7,-201,34,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,f2f3,8,-204,37,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,h1h3,9,-220,53,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,d2d3,10,-221,54,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,h1h4,11,-228,61,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,h1h2,12,-229,62,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,g2g3,13,-229,62,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,f1g1,14,-239,72,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,e3e4,15,-246,79,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,e2e1,16,-254,87,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,e2f3,17,-260,93,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,e2d1,18,-270,103,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,h1h5,19,-421,254,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,e2b5,20,-507,340,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,e2h5,21,-662,495,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,e2c4,22,-692,525,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,e2a6,23,-732,565,g2g3,c3c4,5,24,,,,,
sprt_game_1,21,25,White,r4rk1/p1p4p/1p2p1pP/3p1p2/3P4/q1P1P3/P1PRQPP1/5K1R w - - 1 21,e2g4,24,-737,570,g2g3,c3c4,5,24,,,,,
sprt_game_1,23,29,White,r4rk1/p1p4p/1p4pP/3p1p2/3P4/4P3/q1PRQPP1/5K1R w - - 0 23,e2b5,1,-175,0,f1g1,c2c4,5,25,,,,,
