log,fullmove,ply,side,fen,move,rank,score_cp,gap_cp,candidate_move,reference_move,round,legal_moves
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,f1f2,8,-147,28,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,c3d1,9,-151,32,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,f1e1,10,-156,37,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,a1e1,11,-156,37,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,e3e4,12,-161,42,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,f1g1,13,-162,43,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,d2e1,14,-166,47,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,a1c1,15,-166,47,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,d2a2,16,-176,57,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,f1c1,17,-177,58,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,e2g1,18,-192,73,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,e2c1,19,-192,73,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,h3h4,20,-194,75,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,d2c1,21,-197,78,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,f1f3,22,-203,84,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,c3a2,23,-204,85,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,g2f3,24,-246,127,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,e2g3,25,-247,128,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,h1h2,26,-268,149,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,c3b5,27,-348,229,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,g2d5,28,-377,258,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,c3d5,29,-380,261,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,g2e4,30,-396,277,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,c3e4,31,-401,282,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,a1b1,32,-424,305,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,f1b1,33,-432,313,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,c3b1,34,-439,320,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,a3b4,35,-443,324,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,a3b2,36,-482,363,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,d2b2,37,-599,480,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,d2c2,38,-640,521,a1d1,a1a2,2,39
sprt_game_2,20,23,White,1r4k1/1rqnn1b1/2p1ppp1/p1Pp1bPp/P2P1P2/B1N1P2P/3QN1B1/R4R1K w - - 0 20,d2d3,39,-667,548,a1d1,a1a2,2,39
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,f1f3,1,-229,0,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,a3c1,2,-255,26,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,d2f4,3,-257,28,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,e4g2,4,-270,41,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,h1h2,5,-285,56,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,f1f2,6,-287,58,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,e4f3,7,-308,79,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,h1g1,8,-308,79,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,h1g2,9,-323,94,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,a1a2,10,-332,103,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,e2g1,11,-342,113,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,h3h4,12,-352,123,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,f1f6,13,-358,129,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,d2a2,14,-369,140,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,d2c2,15,-379,150,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,f1f4,16,-387,158,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,a1d1,17,-395,166,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,e2f4,18,-399,170,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,a1c1,19,-401,172,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,a1e1,20,-402,173,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,e4c2,21,-406,177,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,d2d1,22,-409,180,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,f1d1,23,-412,183,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,e4d3,24,-421,192,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,f1c1,25,-424,195,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,f1e1,26,-425,196,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,e4b1,27,-429,200,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,f1f8,28,-436,207,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,a1b1,29,-436,207,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,f1b1,30,-437,208,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,a3b4,31,-441,212,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,d2e1,32,-443,214,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,d2a5,33,-452,223,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,e2c3,34,-456,227,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,d2c1,35,-456,227,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,d4d5,36,-463,234,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,e2c1,37,-472,243,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,f1g1,38,-472,243,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,a3b2,39,-476,247,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,e2g3,40,-507,278,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,f1f7,41,-508,279,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,e4c6,42,-519,290,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,d2c3,43,-548,319,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,d2d3,44,-560,331,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,e4d5,45,-568,339,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,e4g6,46,-599,370,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,d2b2,47,-609,380,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,f1f5,48,-611,382,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,e4f5,49,-623,394,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,d2b4,50,-670,441,d2f4,f1f3,2,51
sprt_game_2,28,39,White,1r3nk1/3qn1b1/2p1p1p1/p1P3Pp/P2PB3/Br5P/3QN3/R4R1K w - - 1 28,d2e3,51,-690,461,d2f4,f1f3,2,51
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,a1e1,1,-226,0,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,a1d1,2,-299,73,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,a1a2,3,-309,83,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,e4f5,4,-373,147,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,a1c1,5,-373,147,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,d3f2,6,-392,166,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,d3f4,7,-463,237,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,a3b2,8,-469,243,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,a3c1,9,-473,247,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,d3b2,10,-475,249,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h2g2,11,-486,260,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,d3e5,12,-488,262,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h2f4,13,-490,264,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h1g2,14,-490,264,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h2f2,15,-493,267,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,f1d1,16,-503,277,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,d3b4,17,-506,280,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,f1e1,18,-510,284,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,f1g1,19,-511,285,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h2g1,20,-516,290,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,f1c1,21,-521,295,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,a3b4,22,-525,299,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h1g1,23,-527,301,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,d3c1,24,-528,302,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h3h4,25,-535,309,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h2c2,26,-540,314,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,d3e1,27,-549,323,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h2a2,28,-555,329,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,f1f5,29,-567,341,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h2d6,30,-578,352,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,f1f2,31,-583,357,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,f1f3,32,-584,358,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,f1f4,33,-601,375,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h2b8,34,-607,381,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h2d2,35,-614,388,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,e4g2,36,-620,394,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,e4c6,37,-632,406,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,a1b1,38,-638,412,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h2e5,39,-666,440,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,e4f3,40,-686,460,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h2e2,41,-686,460,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h2b2,42,-761,535,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h2c7,43,-766,540,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,f1b1,44,-786,560,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,e4d5,45,-853,627,a1d1,a1e1,2,46
sprt_game_2,32,47,White,1r3nk1/1r1q2b1/2p1p1p1/p1P2nPp/P3B3/B2N3P/7Q/R4R1K w - - 4 32,h2g3,46,-942,716,a1d1,a1e1,2,46
sprt_game_2,49,81,White,5nk1/8/4p1p1/R5Pp/7r/8/6BK/8 w - - 0 49,h2g3,1,-188,0,g2h3,h2g3,2,3
sprt_game_2,49,81,White,5nk1/8/4p1p1/R5Pp/7r/8/6BK/8 w - - 0 49,g2h3,2,-201,13,g2h3,h2g3,2,3
sprt_game_2,49,81,White,5nk1/8/4p1p1/R5Pp/7r/8/6BK/8 w - - 0 49,h2g1,3,-204,16,g2h3,h2g3,2,3
sprt_game_2,50,83,White,5nk1/8/4p1p1/R5Pp/3r4/7B/7K/8 w - - 2 50,h2g3,1,-194,0,h2g3,h3g2,2,21
sprt_game_2,50,83,White,5nk1/8/4p1p1/R5Pp/3r4/7B/7K/8 w - - 2 50,h2g1,2,-227,33,h2g3,h3g2,2,21
sprt_game_2,50,83,White,5nk1/8/4p1p1/R5Pp/3r4/7B/7K/8 w - - 2 50,h3g2,3,-230,36,h2g3,h3g2,2,21
sprt_game_2,50,83,White,5nk1/8/4p1p1/R5Pp/3r4/7B/7K/8 w - - 2 50,a5a8,4,-241,47,h2g3,h3g2,2,21
sprt_game_2,50,83,White,5nk1/8/4p1p1/R5Pp/3r4/7B/7K/8 w - - 2 50,a5c5,5,-251,57,h2g3,h3g2,2,21
sprt_game_2,50,83,White,5nk1/8/4p1p1/R5Pp/3r4/7B/7K/8 w - - 2 50,a5b5,6,-251,57,h2g3,h3g2,2,21
sprt_game_2,50,83,White,5nk1/8/4p1p1/R5Pp/3r4/7B/7K/8 w - - 2 50,a5e5,7,-260,66,h2g3,h3g2,2,21
sprt_game_2,50,83,White,5nk1/8/4p1p1/R5Pp/3r4/7B/7K/8 w - - 2 50,h2h1,8,-262,68,h2g3,h3g2,2,21
