log,fullmove,ply,side,fen,move,rank,score_cp,gap_cp,target_oracle_moves,target_reference_moves,target_candidate_moves,target_worst_diff,target_hits
Hypersion_vs_EnyoBot_npmgxvIO.log,14,27,Black,r1b1k2r/ppq2pnp/2n1p3/3pP2p/5PP1/2P1B3/PP1N4/R2QKB1R b KQkq - 0 14,f7f5,29,-306,302,c8d7;c8d7,h5g4;h5g4,c7e5;c6e5,-496,2
Hypersion_vs_EnyoBot_npmgxvIO.log,14,27,Black,r1b1k2r/ppq2pnp/2n1p3/3pP2p/5PP1/2P1B3/PP1N4/R2QKB1R b KQkq - 0 14,c6d4,30,-433,429,c8d7;c8d7,h5g4;h5g4,c7e5;c6e5,-496,2
Hypersion_vs_EnyoBot_npmgxvIO.log,14,27,Black,r1b1k2r/ppq2pnp/2n1p3/3pP2p/5PP1/2P1B3/PP1N4/R2QKB1R b KQkq - 0 14,c6b4,31,-452,448,c8d7;c8d7,h5g4;h5g4,c7e5;c6e5,-496,2
Hypersion_vs_EnyoBot_npmgxvIO.log,14,27,Black,r1b1k2r/ppq2pnp/2n1p3/3pP2p/5PP1/2P1B3/PP1N4/R2QKB1R b KQkq - 0 14,g7f5,32,-477,473,c8d7;c8d7,h5g4;h5g4,c7e5;c6e5,-496,2
Hypersion_vs_EnyoBot_npmgxvIO.log,14,27,Black,r1b1k2r/ppq2pnp/2n1p3/3pP2p/5PP1/2P1B3/PP1N4/R2QKB1R b KQkq - 0 14,c7b6,33,-534,530,c8d7;c8d7,h5g4;h5g4,c7e5;c6e5,-496,2
Hypersion_vs_EnyoBot_npmgxvIO.log,14,27,Black,r1b1k2r/ppq2pnp/2n1p3/3pP2p/5PP1/2P1B3/PP1N4/R2QKB1R b KQkq - 0 14,c7e5,34,-565,561,c8d7;c8d7,h5g4;h5g4,c7e5;c6e5,-496,2
Hypersion_vs_EnyoBot_npmgxvIO.log,14,27,Black,r1b1k2r/ppq2pnp/2n1p3/3pP2p/5PP1/2P1B3/PP1N4/R2QKB1R b KQkq - 0 14,c7d6,35,-635,631,c8d7;c8d7,h5g4;h5g4,c7e5;c6e5,-496,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,a2a4,1,31,0,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,a2a3,2,-8,39,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,c4b3,3,-15,46,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,f1e1,4,-16,47,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,h4f3,5,-25,56,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,a1b1,6,-42,73,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,c1b2,7,-56,87,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,h2h3,8,-71,102,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,c2b2,9,-79,110,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,c2b1,10,-80,111,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,f1d1,11,-83,114,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,d2f3,12,-105,136,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,g1h1,13,-119,150,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,g2g3,14,-136,167,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,d2b1,15,-148,179,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,c2d1,16,-151,182,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,c1a3,17,-166,197,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,d3d4,18,-187,218,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,b4b5,19,-206,237,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,f2f4,20,-257,288,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,g2g4,21,-266,297,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,f2f3,22,-317,348,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,c2b3,23,-359,390,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,d2b3,24,-379,410,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,c4a6,25,-411,442,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,d2e4,26,-417,448,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,h4g6,27,-418,449,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,c2a4,28,-419,450,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,c4f7,29,-420,451,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,h4f5,30,-465,496,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,c4b5,31,-514,545,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,c4e6,32,-522,553,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
EnyoBot_vs_Bot1nokk_5j5IYTv6.log,13,24,White,r2q1rk1/1ppbbppp/p1n2n2/4p3/1PB4N/2PP4/P1QN1PPP/R1B2RK1 w - - 2 13,c4d5,33,-533,564,a2a4;a2a4,a2a4;a2a4,d3d4;h4g6,-442,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,e8a8,1,-127,0,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,g5f3,2,-304,177,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,e8f8,3,-400,273,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,g8h8,4,-422,295,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,g5e4,5,-434,307,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,e8d8,6,-442,315,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,a4c3,7,-534,407,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,a4b2,8,-561,434,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,a4b6,9,-614,487,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,a4c5,10,-717,590,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,g5h3,11,-754,627,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,g5h7,12,-774,647,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,g5e6,13,-31989,31862,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,g5f7,14,-31992,31865,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,e8c8,15,-31994,31867,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,e8f7,16,-31996,31869,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,e8b5,17,-31996,31869,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,e8e7,18,-31997,31870,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,e8g6,19,-31997,31870,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,e8d7,20,-31998,31871,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,e8e6,21,-31998,31871,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,e8c6,22,-31998,31871,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
caissa-x_vs_EnyoBot_0waEuGxc.log,62,123,Black,4q1k1/6p1/5pPp/3PpBnP/nQ2P3/4P3/8/4K3 b - - 10 62,e8b8,23,-31999,31872,e8a8;e8a8,e8a8;e8a8,g8h8;a4b2,-398,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,c6d5,1,-34,0,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d8d7,2,-206,172,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d8c7,3,-238,204,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d8g5,4,-253,219,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d8b6,5,-257,223,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d8c8,6,-267,233,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,a8a7,7,-269,235,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,a8b8,8,-272,238,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d6c7,9,-280,246,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,a6a5,10,-288,254,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,h7h5,11,-290,256,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,g7g6,12,-298,264,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,a8c8,13,-301,267,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,h7h6,14,-307,273,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,b5b4,15,-307,273,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,g8h8,16,-313,279,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d8a5,17,-317,283,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d6b8,18,-322,288,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d8b8,19,-333,299,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d8h4,20,-333,299,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d6c5,21,-354,320,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,g7g5,22,-354,320,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,b7c8,23,-361,327,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d6f4,24,-362,328,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d6h2,25,-408,374,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d8e8,26,-413,379,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d6e7,27,-421,387,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d6g3,28,-433,399,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d6e5,29,-436,402,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d6a3,30,-438,404,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d6b4,31,-439,405,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d8f6,32,-461,427,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,d8e7,33,-530,496,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,f8e8,34,-551,517,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
odonata-bot_vs_EnyoBot_u9u9wyRV_oot.log,14,27,Black,r2q1rk1/1b3ppp/p1pb4/1p1B4/8/2P2Q2/PP1PRPPP/RNB3K1 b - - 1 14,c6c5,35,-563,529,c6d5;c6d5,c6d5;c6d5,d8h4;d6h2,-371,2
